"discrete_curve","Estimate","Std. Error","t value","Pr(>|t|)","parameter","model","Temp","Time_units","PopBio_unts","Species","Medium","Rep","Citation","r","K"
188,0.157247494112033,0.0925177419103969,1.69964690950117,0.120037376900828,"N_0","gompertz",7,"Hours","CFU","Aerobic Mesophilic.","Salted Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
188,89.4356000026724,4.71789225796096,18.9566855520617,3.62103761399109e-09,"t_lag","gompertz",7,"Hours","CFU","Aerobic Mesophilic.","Salted Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
189,0.22663308935433,0.0178856340823047,12.6712359378162,1.41453449426404e-06,"r_max","gompertz",10,"Hours","CFU","Aerobic Mesophilic.","Salted Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
189,5.93787522897029,0.136846705832278,43.3907063590398,8.77838874813029e-11,"N_max","gompertz",10,"Hours","CFU","Aerobic Mesophilic.","Salted Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
189,0,0.192355730130879,0,1,"N_0","gompertz",10,"Hours","CFU","Aerobic Mesophilic.","Salted Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
189,42.5876678514375,3.61600239248174,11.7775552195386,2.47211743399777e-06,"t_lag","gompertz",10,"Hours","CFU","Aerobic Mesophilic.","Salted Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
190,0.29914213797538,0.0274856292076114,10.883583407017,0.000404583241853463,"r_max","gompertz",15,"Hours","CFU","Aerobic Mesophilic.","Salted Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
190,6.39743670535347,0.305162656078114,20.9640222285779,3.05980332931315e-05,"N_max","gompertz",15,"Hours","CFU","Aerobic Mesophilic.","Salted Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
190,0.0907722931120091,0.334220661833975,0.271593900310988,0.799375395917167,"N_0","gompertz",15,"Hours","CFU","Aerobic Mesophilic.","Salted Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
190,27.2799120588917,4.09509537742207,6.66160602981239,0.00263787617396445,"t_lag","gompertz",15,"Hours","CFU","Aerobic Mesophilic.","Salted Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
191,0.623232177039897,0.0683651957510878,9.11622017889095,0.00080321585052381,"r_max","gompertz",20,"Hours","CFU","Aerobic Mesophilic.","Salted Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
191,6.52261488673831,0.432992320911069,15.0640428749728,0.000113170389727112,"N_max","gompertz",20,"Hours","CFU","Aerobic Mesophilic.","Salted Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
191,0.278122699479842,0.200027365282056,1.39042325077704,0.236765991257934,"N_0","gompertz",20,"Hours","CFU","Aerobic Mesophilic.","Salted Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
191,17.7486427517004,1.47450615570627,12.0370082437526,0.000273120249759972,"t_lag","gompertz",20,"Hours","CFU","Aerobic Mesophilic.","Salted Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
192,0.0521270998923108,0.0044944729983687,11.5980449568238,8.36364181244024e-05,"r_max","baranyi",2,"Hours","CFU","Aerobic Mesophilic.","Cooked Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
192,6.50390055128721,0.216974547226375,29.9754078735398,7.75021225851433e-07,"N_max","baranyi",2,"Hours","CFU","Aerobic Mesophilic.","Cooked Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
192,0.35325274588028,0.243439964259846,1.45108773308568,0.206460300213139,"N_0","baranyi",2,"Hours","CFU","Aerobic Mesophilic.","Cooked Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
192,151.689310744905,19.0001456447806,7.98358673564035,0.000497675412634783,"t_lag","baranyi",2,"Hours","CFU","Aerobic Mesophilic.","Cooked Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
193,0.0803528704981498,0.012890396593817,6.23354525311437,0.0247826481063235,"r_max","baranyi",4,"Hours","CFU","Aerobic Mesophilic.","Cooked Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
193,8.87903802322511,0.407426390298215,21.7929869901802,0.00209892768091701,"N_max","baranyi",4,"Hours","CFU","Aerobic Mesophilic.","Cooked Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
193,0,1.36613372347121,0,1,"N_0","baranyi",4,"Hours","CFU","Aerobic Mesophilic.","Cooked Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
193,142.433583821727,57.5733040383534,2.47395188101143,0.131836499411649,"t_lag","baranyi",4,"Hours","CFU","Aerobic Mesophilic.","Cooked Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
194,0.171892477303404,0.019709539498995,8.72128328072652,2.33391798010974e-05,"r_max","gompertz",7,"Hours","CFU","Aerobic Mesophilic.","Cooked Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
194,9.08056201077531,0.337245545321972,26.9256692541513,3.89696689350515e-09,"N_max","gompertz",7,"Hours","CFU","Aerobic Mesophilic.","Cooked Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
194,0.0753004203777629,0.183769448713025,0.40975483631859,0.692738285993635,"N_0","gompertz",7,"Hours","CFU","Aerobic Mesophilic.","Cooked Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
194,111.016603089311,7.9602721126909,13.9463326777887,6.76857327549972e-07,"t_lag","gompertz",7,"Hours","CFU","Aerobic Mesophilic.","Cooked Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
195,0.193083901116549,0.0126493089027901,15.2643834220824,1.24742444151627e-06,"r_max","buchanan",10,"Hours","CFU","Aerobic Mesophilic.","Cooked Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
195,7.76512952052415,0.227664545313907,34.107768119175,4.8272072593571e-09,"N_max","buchanan",10,"Hours","CFU","Aerobic Mesophilic.","Cooked Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
195,0,0.394326558858052,0,1,"N_0","buchanan",10,"Hours","CFU","Aerobic Mesophilic.","Cooked Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
195,35.1952515972372,5.91709847709124,5.94805912619163,0.000571177438107411,"t_lag","buchanan",10,"Hours","CFU","Aerobic Mesophilic.","Cooked Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
196,0.365619691059123,0.0213024973790308,17.1632313598603,1.22925183329258e-05,"r_max","gompertz",15,"Hours","CFU","Aerobic Mesophilic.","Cooked Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
196,8.56309634447963,0.249853618292267,34.2724528186057,3.97763189582235e-07,"N_max","gompertz",15,"Hours","CFU","Aerobic Mesophilic.","Cooked Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
196,0.428493173378008,0.218122100446427,1.96446473099708,0.106676746559363,"N_0","gompertz",15,"Hours","CFU","Aerobic Mesophilic.","Cooked Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
196,23.6708755575841,2.24867633888265,10.5265818598625,0.000133587365488265,"t_lag","gompertz",15,"Hours","CFU","Aerobic Mesophilic.","Cooked Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
197,0.559605170744113,0.0165633872384395,33.7856721386921,4.47642497326921e-08,"r_max","baranyi",20,"Hours","CFU","Aerobic Mesophilic.","Cooked Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
197,7.27691410461897,0.0905586574814671,80.3558081247858,2.50115891545299e-10,"N_max","baranyi",20,"Hours","CFU","Aerobic Mesophilic.","Cooked Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
197,0.396348125956563,0.0940168971960178,4.21571161969118,0.00558770769261637,"N_0","baranyi",20,"Hours","CFU","Aerobic Mesophilic.","Cooked Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
197,13.1958421492063,0.707886965074145,18.6411712607593,1.53795698138815e-06,"t_lag","baranyi",20,"Hours","CFU","Aerobic Mesophilic.","Cooked Chicken Breast",1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",NA,NA
198,5.23401903935187,0.991756728195285,5.27752309669358,0.0132651540731989,"r_max","gompertz",8,"Hours","N","Spoilage","Vacuum Beef Striploins",1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",NA,NA
198,9.48448798872537,0.228630372008101,41.4839371751943,3.08264194916911e-05,"N_max","gompertz",8,"Hours","N","Spoilage","Vacuum Beef Striploins",1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",NA,NA
198,4.7175224856377,0.201094077660733,23.4592810515119,0.000169704366348735,"N_0","gompertz",8,"Hours","N","Spoilage","Vacuum Beef Striploins",1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",NA,NA
198,1.47160370220534,0.224690928642684,6.54945756419732,0.00723696506016417,"t_lag","gompertz",8,"Hours","N","Spoilage","Vacuum Beef Striploins",1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",NA,NA
199,1.45744746492384,0.144189258931435,10.1078781854124,0.00206250958764106,"r_max","buchanan",8,"Hours","N","Escherichia coli","Vacuum Beef Striploins",1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",NA,NA
