"","discrete_curve","Estimate","Std. Error","t value","Pr(>|t|)","parameter","model","Temp","Time_units","PopBio_unts","Species","Medium","Rep","Citation"
"899",386,3.08555312649998,0.341299016859766,9.04061533751145,6.64687685821527e-08,"N_0","gompertz",10,"Hours","CGU","brochothrix_thermosphacta","pork",1,"Koutsoumanis, K., Stamatiou, A., Skandamis, P., & Nychas, G. J. E. (2006). Development of a microbial model for the combined effect of temperature and pH on spoilage of ground meat, and validation of the model under dynamic temperature conditions. Applied and Environmental Microbiology, 72(1), 124–134. https://doi.org/10.1128/AEM.72.1.124-134.2006"
"900",386,8.07505072193407,0.145081970008133,55.6585406269396,1.11165066636178e-20,"N_max","gompertz",10,"Hours","CGU","brochothrix_thermosphacta","pork",1,"Koutsoumanis, K., Stamatiou, A., Skandamis, P., & Nychas, G. J. E. (2006). Development of a microbial model for the combined effect of temperature and pH on spoilage of ground meat, and validation of the model under dynamic temperature conditions. Applied and Environmental Microbiology, 72(1), 124–134. https://doi.org/10.1128/AEM.72.1.124-134.2006"
"901",387,0.0163984166821595,0.00581793806302739,2.81859595349946,0.0136704890930279,"r_max","logistic",10,"Hours","CGU","lactic_acid_bacteria","pork",1,"Koutsoumanis, K., Stamatiou, A., Skandamis, P., & Nychas, G. J. E. (2006). Development of a microbial model for the combined effect of temperature and pH on spoilage of ground meat, and validation of the model under dynamic temperature conditions. Applied and Environmental Microbiology, 72(1), 124–134. https://doi.org/10.1128/AEM.72.1.124-134.2006"
"902",387,3.21644710402983,0.230185410679967,13.9732882919402,1.29549040555762e-09,"N_0","logistic",10,"Hours","CGU","lactic_acid_bacteria","pork",1,"Koutsoumanis, K., Stamatiou, A., Skandamis, P., & Nychas, G. J. E. (2006). Development of a microbial model for the combined effect of temperature and pH on spoilage of ground meat, and validation of the model under dynamic temperature conditions. Applied and Environmental Microbiology, 72(1), 124–134. https://doi.org/10.1128/AEM.72.1.124-134.2006"
"903",387,10.0411521854632,2.97502859510077,3.37514476398606,0.00453150306824096,"N_max","logistic",10,"Hours","CGU","lactic_acid_bacteria","pork",1,"Koutsoumanis, K., Stamatiou, A., Skandamis, P., & Nychas, G. J. E. (2006). Development of a microbial model for the combined effect of temperature and pH on spoilage of ground meat, and validation of the model under dynamic temperature conditions. Applied and Environmental Microbiology, 72(1), 124–134. https://doi.org/10.1128/AEM.72.1.124-134.2006"
"904",387,4.6598130327861,14.2877701166509,0.326139978089064,0.749509060140369,"t_lag","baranyi",10,"Hours","CGU","lactic_acid_bacteria","pork",1,"Koutsoumanis, K., Stamatiou, A., Skandamis, P., & Nychas, G. J. E. (2006). Development of a microbial model for the combined effect of temperature and pH on spoilage of ground meat, and validation of the model under dynamic temperature conditions. Applied and Environmental Microbiology, 72(1), 124–134. https://doi.org/10.1128/AEM.72.1.124-134.2006"
"905",387,0.0966015716659927,0.0172962026375821,5.58513181708983,8.84398458501056e-05,"r_max","baranyi",10,"Hours","CGU","lactic_acid_bacteria","pork",1,"Koutsoumanis, K., Stamatiou, A., Skandamis, P., & Nychas, G. J. E. (2006). Development of a microbial model for the combined effect of temperature and pH on spoilage of ground meat, and validation of the model under dynamic temperature conditions. Applied and Environmental Microbiology, 72(1), 124–134. https://doi.org/10.1128/AEM.72.1.124-134.2006"
"906",387,3.27844439987537,0.355667125746722,9.21773243167269,4.59016252797673e-07,"N_0","baranyi",10,"Hours","CGU","lactic_acid_bacteria","pork",1,"Koutsoumanis, K., Stamatiou, A., Skandamis, P., & Nychas, G. J. E. (2006). Development of a microbial model for the combined effect of temperature and pH on spoilage of ground meat, and validation of the model under dynamic temperature conditions. Applied and Environmental Microbiology, 72(1), 124–134. https://doi.org/10.1128/AEM.72.1.124-134.2006"
"907",387,7.55622221200737,1.42147644032723,5.31575620786787,0.000140009450140002,"N_max","baranyi",10,"Hours","CGU","lactic_acid_bacteria","pork",1,"Koutsoumanis, K., Stamatiou, A., Skandamis, P., & Nychas, G. J. E. (2006). Development of a microbial model for the combined effect of temperature and pH on spoilage of ground meat, and validation of the model under dynamic temperature conditions. Applied and Environmental Microbiology, 72(1), 124–134. https://doi.org/10.1128/AEM.72.1.124-134.2006"
"908",387,4.14223460238055,10.1927371072907,0.406390801487237,0.69106618197849,"t_lag","buchanan",10,"Hours","CGU","lactic_acid_bacteria","pork",1,"Koutsoumanis, K., Stamatiou, A., Skandamis, P., & Nychas, G. J. E. (2006). Development of a microbial model for the combined effect of temperature and pH on spoilage of ground meat, and validation of the model under dynamic temperature conditions. Applied and Environmental Microbiology, 72(1), 124–134. https://doi.org/10.1128/AEM.72.1.124-134.2006"
"909",387,0.0936794113016949,0.00881782125033696,10.6238727960283,8.87621446086944e-08,"r_max","buchanan",10,"Hours","CGU","lactic_acid_bacteria","pork",1,"Koutsoumanis, K., Stamatiou, A., Skandamis, P., & Nychas, G. J. E. (2006). Development of a microbial model for the combined effect of temperature and pH on spoilage of ground meat, and validation of the model under dynamic temperature conditions. Applied and Environmental Microbiology, 72(1), 124–134. https://doi.org/10.1128/AEM.72.1.124-134.2006"
"910",387,3.31772725689718,0.361698858471644,9.17262296849984,4.85373760239235e-07,"N_0","buchanan",10,"Hours","CGU","lactic_acid_bacteria","pork",1,"Koutsoumanis, K., Stamatiou, A., Skandamis, P., & Nychas, G. J. E. (2006). Development of a microbial model for the combined effect of temperature and pH on spoilage of ground meat, and validation of the model under dynamic temperature conditions. Applied and Environmental Microbiology, 72(1), 124–134. https://doi.org/10.1128/AEM.72.1.124-134.2006"
"911",387,7.03612077423432,0.361698859750288,19.4529802474134,5.38806605039729e-11,"N_max","buchanan",10,"Hours","CGU","lactic_acid_bacteria","pork",1,"Koutsoumanis, K., Stamatiou, A., Skandamis, P., & Nychas, G. J. E. (2006). Development of a microbial model for the combined effect of temperature and pH on spoilage of ground meat, and validation of the model under dynamic temperature conditions. Applied and Environmental Microbiology, 72(1), 124–134. https://doi.org/10.1128/AEM.72.1.124-134.2006"
"912",387,-12.8086877900246,77.7141850486271,-0.16481788726228,0.871622564349679,"t_lag","gompertz",10,"Hours","CGU","lactic_acid_bacteria","pork",1,"Koutsoumanis, K., Stamatiou, A., Skandamis, P., & Nychas, G. J. E. (2006). Development of a microbial model for the combined effect of temperature and pH on spoilage of ground meat, and validation of the model under dynamic temperature conditions. Applied and Environmental Microbiology, 72(1), 124–134. https://doi.org/10.1128/AEM.72.1.124-134.2006"
"913",387,0.0987190165236891,0.0207617426538364,4.75485214173231,0.000376134468267097,"r_max","gompertz",10,"Hours","CGU","lactic_acid_bacteria","pork",1,"Koutsoumanis, K., Stamatiou, A., Skandamis, P., & Nychas, G. J. E. (2006). Development of a microbial model for the combined effect of temperature and pH on spoilage of ground meat, and validation of the model under dynamic temperature conditions. Applied and Environmental Microbiology, 72(1), 124–134. https://doi.org/10.1128/AEM.72.1.124-134.2006"
"914",387,2.50253583832301,2.84981276682662,0.878140440471705,0.395807766445702,"N_0","gompertz",10,"Hours","CGU","lactic_acid_bacteria","pork",1,"Koutsoumanis, K., Stamatiou, A., Skandamis, P., & Nychas, G. J. E. (2006). Development of a microbial model for the combined effect of temperature and pH on spoilage of ground meat, and validation of the model under dynamic temperature conditions. Applied and Environmental Microbiology, 72(1), 124–134. https://doi.org/10.1128/AEM.72.1.124-134.2006"
"915",387,9.24971120624168,4.9830778856081,1.85622448987929,0.0862253023347868,"N_max","gompertz",10,"Hours","CGU","lactic_acid_bacteria","pork",1,"Koutsoumanis, K., Stamatiou, A., Skandamis, P., & Nychas, G. J. E. (2006). Development of a microbial model for the combined effect of temperature and pH on spoilage of ground meat, and validation of the model under dynamic temperature conditions. Applied and Environmental Microbiology, 72(1), 124–134. https://doi.org/10.1128/AEM.72.1.124-134.2006"
"916",388,0.0231514941081607,0.0041008298057942,5.64556326513457,2.90686594344349e-05,"r_max","logistic",10,"Hours","CGU","enterobacteriaceae","pork",1,"Koutsoumanis, K., Stamatiou, A., Skandamis, P., & Nychas, G. J. E. (2006). Development of a microbial model for the combined effect of temperature and pH on spoilage of ground meat, and validation of the model under dynamic temperature conditions. Applied and Environmental Microbiology, 72(1), 124–134. https://doi.org/10.1128/AEM.72.1.124-134.2006"
"917",388,2.2099904915643,0.189502439088183,11.6620688482849,1.55574134548302e-09,"N_0","logistic",10,"Hours","CGU","enterobacteriaceae","pork",1,"Koutsoumanis, K., Stamatiou, A., Skandamis, P., & Nychas, G. J. E. (2006). Development of a microbial model for the combined effect of temperature and pH on spoilage of ground meat, and validation of the model under dynamic temperature conditions. Applied and Environmental Microbiology, 72(1), 124–134. https://doi.org/10.1128/AEM.72.1.124-134.2006"
"918",388,12.9986592217975,2.85826458054769,4.54774526832177,0.000285127743831216,"N_max","logistic",10,"Hours","CGU","enterobacteriaceae","pork",1,"Koutsoumanis, K., Stamatiou, A., Skandamis, P., & Nychas, G. J. E. (2006). Development of a microbial model for the combined effect of temperature and pH on spoilage of ground meat, and validation of the model under dynamic temperature conditions. Applied and Environmental Microbiology, 72(1), 124–134. https://doi.org/10.1128/AEM.72.1.124-134.2006"
"919",388,17.1968580979412,5.48153807112428,3.13723226488766,0.00636338101806864,"t_lag","baranyi",10,"Hours","CGU","enterobacteriaceae","pork",1,"Koutsoumanis, K., Stamatiou, A., Skandamis, P., & Nychas, G. J. E. (2006). Development of a microbial model for the combined effect of temperature and pH on spoilage of ground meat, and validation of the model under dynamic temperature conditions. Applied and Environmental Microbiology, 72(1), 124–134. https://doi.org/10.1128/AEM.72.1.124-134.2006"
"920",388,0.176279336083109,0.0136694387592769,12.8958722583599,7.20029459433868e-10,"r_max","baranyi",10,"Hours","CGU","enterobacteriaceae","pork",1,"Koutsoumanis, K., Stamatiou, A., Skandamis, P., & Nychas, G. J. E. (2006). Development of a microbial model for the combined effect of temperature and pH on spoilage of ground meat, and validation of the model under dynamic temperature conditions. Applied and Environmental Microbiology, 72(1), 124–134. https://doi.org/10.1128/AEM.72.1.124-134.2006"
"921",388,2.63332063468431,0.25700052973884,10.2463626723269,1.95574500899593e-08,"N_0","baranyi",10,"Hours","CGU","enterobacteriaceae","pork",1,"Koutsoumanis, K., Stamatiou, A., Skandamis, P., & Nychas, G. J. E. (2006). Development of a microbial model for the combined effect of temperature and pH on spoilage of ground meat, and validation of the model under dynamic temperature conditions. Applied and Environmental Microbiology, 72(1), 124–134. https://doi.org/10.1128/AEM.72.1.124-134.2006"
"922",388,8.56116809670095,0.702050822012297,12.1945133148081,1.62932476244213e-09,"N_max","baranyi",10,"Hours","CGU","enterobacteriaceae","pork",1,"Koutsoumanis, K., Stamatiou, A., Skandamis, P., & Nychas, G. J. E. (2006). Development of a microbial model for the combined effect of temperature and pH on spoilage of ground meat, and validation of the model under dynamic temperature conditions. Applied and Environmental Microbiology, 72(1), 124–134. https://doi.org/10.1128/AEM.72.1.124-134.2006"
"923",388,15.7596892315132,4.06605751466035,3.87591399646733,0.00134008590650715,"t_lag","buchanan",10,"Hours","CGU","enterobacteriaceae","pork",1,"Koutsoumanis, K., Stamatiou, A., Skandamis, P., & Nychas, G. J. E. (2006). Development of a microbial model for the combined effect of temperature and pH on spoilage of ground meat, and validation of the model under dynamic temperature conditions. Applied and Environmental Microbiology, 72(1), 124–134. https://doi.org/10.1128/AEM.72.1.124-134.2006"
"924",388,0.167737667207867,0.00862059633614286,19.4577800267259,1.46126745290731e-12,"r_max","buchanan",10,"Hours","CGU","enterobacteriaceae","pork",1,"Koutsoumanis, K., Stamatiou, A., Skandamis, P., & Nychas, G. J. E. (2006). Development of a microbial model for the combined effect of temperature and pH on spoilage of ground meat, and validation of the model under dynamic temperature conditions. Applied and Environmental Microbiology, 72(1), 124–134. https://doi.org/10.1128/AEM.72.1.124-134.2006"
"925",388,2.68867559838215,0.243051389349095,11.0621692210136,6.62614012343351e-09,"N_0","buchanan",10,"Hours","CGU","enterobacteriaceae","pork",1,"Koutsoumanis, K., Stamatiou, A., Skandamis, P., & Nychas, G. J. E. (2006). Development of a microbial model for the combined effect of temperature and pH on spoilage of ground meat, and validation of the model under dynamic temperature conditions. Applied and Environmental Microbiology, 72(1), 124–134. https://doi.org/10.1128/AEM.72.1.124-134.2006"
"926",388,8.2862192019472,0.343726571392299,24.1070079871424,5.28006362940367e-14,"N_max","buchanan",10,"Hours","CGU","enterobacteriaceae","pork",1,"Koutsoumanis, K., Stamatiou, A., Skandamis, P., & Nychas, G. J. E. (2006). Development of a microbial model for the combined effect of temperature and pH on spoilage of ground meat, and validation of the model under dynamic temperature conditions. Applied and Environmental Microbiology, 72(1), 124–134. https://doi.org/10.1128/AEM.72.1.124-134.2006"
