"ID","bacterial_genus","replicate","minute","trait_name","trait_value","Temperature"
"Wil_BB66_03","Paenibacillus(2)",1,300,"Absorbance (600nm) continuous",0.085,22
"Wil_BB66_03","Paenibacillus(2)",1,330,"Absorbance (600nm) continuous",0.085,22
"Wil_BB66_03","Paenibacillus(2)",1,360,"Absorbance (600nm) continuous",0.086,22
"Wil_BB66_03","Paenibacillus(2)",1,390,"Absorbance (600nm) continuous",0.085,22
"Wil_BB66_03","Paenibacillus(2)",1,420,"Absorbance (600nm) continuous",0.085,22
"Wil_BB66_03","Paenibacillus(2)",1,450,"Absorbance (600nm) continuous",0.085,22
"Wil_BB66_03","Paenibacillus(2)",1,480,"Absorbance (600nm) continuous",0.086,22
"Wil_BB66_03","Paenibacillus(2)",1,510,"Absorbance (600nm) continuous",0.086,22
"Wil_BB66_03","Paenibacillus(2)",1,540,"Absorbance (600nm) continuous",0.086,22
"Wil_BB66_03","Paenibacillus(2)",1,570,"Absorbance (600nm) continuous",0.087,22
"Wil_BB66_03","Paenibacillus(2)",1,600,"Absorbance (600nm) continuous",0.087,22
"Wil_BB66_03","Paenibacillus(2)",1,630,"Absorbance (600nm) continuous",0.088,22
"Wil_BB66_03","Paenibacillus(2)",1,660,"Absorbance (600nm) continuous",0.088,22
"Wil_BB66_03","Paenibacillus(2)",1,690,"Absorbance (600nm) continuous",0.089,22
"Wil_BB66_03","Paenibacillus(2)",1,720,"Absorbance (600nm) continuous",0.09,22
"Wil_BB66_03","Paenibacillus(2)",1,750,"Absorbance (600nm) continuous",0.09,22
"Wil_BB66_03","Paenibacillus(2)",1,780,"Absorbance (600nm) continuous",0.092,22
"Wil_BB66_03","Paenibacillus(2)",1,810,"Absorbance (600nm) continuous",0.094,22
"Wil_BB66_03","Paenibacillus(2)",1,840,"Absorbance (600nm) continuous",0.096,22
"Wil_BB66_03","Paenibacillus(2)",1,870,"Absorbance (600nm) continuous",0.098,22
"Wil_BB66_03","Paenibacillus(2)",1,900,"Absorbance (600nm) continuous",0.099,22
"Wil_BB66_03","Paenibacillus(2)",1,930,"Absorbance (600nm) continuous",0.103,22
"Wil_BB66_03","Paenibacillus(2)",1,960,"Absorbance (600nm) continuous",0.103,22
"Wil_BB66_03","Paenibacillus(2)",1,990,"Absorbance (600nm) continuous",0.105,22
"Wil_BB66_03","Paenibacillus(2)",1,1020,"Absorbance (600nm) continuous",0.106,22
"Wil_BB66_03","Paenibacillus(2)",1,1050,"Absorbance (600nm) continuous",0.109,22
"Wil_BB66_03","Paenibacillus(2)",1,1080,"Absorbance (600nm) continuous",0.112,22
"Wil_BB66_03","Paenibacillus(2)",1,1110,"Absorbance (600nm) continuous",0.114,22
"Wil_BB66_03","Paenibacillus(2)",2,0,"Absorbance (600nm) continuous",0.089,22
"Wil_BB66_03","Paenibacillus(2)",2,30,"Absorbance (600nm) continuous",0.088,22
"Wil_BB66_03","Paenibacillus(2)",2,60,"Absorbance (600nm) continuous",0.088,22
"Wil_BB66_03","Paenibacillus(2)",2,90,"Absorbance (600nm) continuous",0.088,22
"Wil_BB66_03","Paenibacillus(2)",2,120,"Absorbance (600nm) continuous",0.088,22
"Wil_BB66_03","Paenibacillus(2)",2,150,"Absorbance (600nm) continuous",0.089,22
"Wil_BB66_03","Paenibacillus(2)",2,180,"Absorbance (600nm) continuous",0.088,22
"Wil_BB66_03","Paenibacillus(2)",2,210,"Absorbance (600nm) continuous",0.089,22
"Wil_BB66_03","Paenibacillus(2)",2,240,"Absorbance (600nm) continuous",0.089,22
"Wil_BB66_03","Paenibacillus(2)",2,270,"Absorbance (600nm) continuous",0.089,22
"Wil_BB66_03","Paenibacillus(2)",2,300,"Absorbance (600nm) continuous",0.089,22
"Wil_BB66_03","Paenibacillus(2)",2,330,"Absorbance (600nm) continuous",0.089,22
"Wil_BB66_03","Paenibacillus(2)",2,360,"Absorbance (600nm) continuous",0.089,22
"Wil_BB66_03","Paenibacillus(2)",2,390,"Absorbance (600nm) continuous",0.089,22
"Wil_BB66_03","Paenibacillus(2)",2,420,"Absorbance (600nm) continuous",0.089,22
"Wil_BB66_03","Paenibacillus(2)",2,450,"Absorbance (600nm) continuous",0.089,22
"Wil_BB66_03","Paenibacillus(2)",2,480,"Absorbance (600nm) continuous",0.089,22
"Wil_BB66_03","Paenibacillus(2)",2,510,"Absorbance (600nm) continuous",0.089,22
"Wil_BB66_03","Paenibacillus(2)",2,540,"Absorbance (600nm) continuous",0.089,22
"Wil_BB66_03","Paenibacillus(2)",2,570,"Absorbance (600nm) continuous",0.09,22
"Wil_BB66_03","Paenibacillus(2)",2,600,"Absorbance (600nm) continuous",0.09,22
"Wil_BB66_03","Paenibacillus(2)",2,630,"Absorbance (600nm) continuous",0.09,22
"Wil_BB66_03","Paenibacillus(2)",2,660,"Absorbance (600nm) continuous",0.09,22
"Wil_BB66_03","Paenibacillus(2)",2,690,"Absorbance (600nm) continuous",0.091,22
"Wil_BB66_03","Paenibacillus(2)",2,720,"Absorbance (600nm) continuous",0.091,22
"Wil_BB66_03","Paenibacillus(2)",2,750,"Absorbance (600nm) continuous",0.092,22
"Wil_BB66_03","Paenibacillus(2)",2,780,"Absorbance (600nm) continuous",0.092,22
"Wil_BB66_03","Paenibacillus(2)",2,810,"Absorbance (600nm) continuous",0.093,22
"Wil_BB66_03","Paenibacillus(2)",2,840,"Absorbance (600nm) continuous",0.094,22
"Wil_BB66_03","Paenibacillus(2)",2,870,"Absorbance (600nm) continuous",0.095,22
"Wil_BB66_03","Paenibacillus(2)",2,900,"Absorbance (600nm) continuous",0.096,22
"Wil_BB66_03","Paenibacillus(2)",2,930,"Absorbance (600nm) continuous",0.098,22
"Wil_BB66_03","Paenibacillus(2)",2,960,"Absorbance (600nm) continuous",0.099,22
"Wil_BB66_03","Paenibacillus(2)",2,990,"Absorbance (600nm) continuous",0.103,22
"Wil_BB66_03","Paenibacillus(2)",2,1020,"Absorbance (600nm) continuous",0.106,22
"Wil_BB66_03","Paenibacillus(2)",2,1050,"Absorbance (600nm) continuous",0.111,22
"Wil_BB66_03","Paenibacillus(2)",2,1080,"Absorbance (600nm) continuous",0.116,22
"Wil_BB66_03","Paenibacillus(2)",2,1110,"Absorbance (600nm) continuous",0.117,22
"Wil_BB66_03","Paenibacillus(2)",3,0,"Absorbance (600nm) continuous",0.084,22
"Wil_BB66_03","Paenibacillus(2)",3,30,"Absorbance (600nm) continuous",0.083,22
"Wil_BB66_03","Paenibacillus(2)",3,60,"Absorbance (600nm) continuous",0.083,22
"Wil_BB66_03","Paenibacillus(2)",3,90,"Absorbance (600nm) continuous",0.083,22
"Wil_BB66_03","Paenibacillus(2)",3,120,"Absorbance (600nm) continuous",0.083,22
"Wil_BB66_03","Paenibacillus(2)",3,150,"Absorbance (600nm) continuous",0.083,22
"Wil_BB66_03","Paenibacillus(2)",3,180,"Absorbance (600nm) continuous",0.083,22
"Wil_BB66_03","Paenibacillus(2)",3,210,"Absorbance (600nm) continuous",0.083,22
"Wil_BB66_03","Paenibacillus(2)",3,240,"Absorbance (600nm) continuous",0.083,22
"Wil_BB66_03","Paenibacillus(2)",3,270,"Absorbance (600nm) continuous",0.083,22
"Wil_BB66_03","Paenibacillus(2)",3,300,"Absorbance (600nm) continuous",0.083,22
"Wil_BB66_03","Paenibacillus(2)",3,330,"Absorbance (600nm) continuous",0.083,22
"Wil_BB66_03","Paenibacillus(2)",3,360,"Absorbance (600nm) continuous",0.083,22
"Wil_BB66_03","Paenibacillus(2)",3,390,"Absorbance (600nm) continuous",0.083,22
"Wil_BB66_03","Paenibacillus(2)",3,420,"Absorbance (600nm) continuous",0.084,22
"Wil_BB66_03","Paenibacillus(2)",3,450,"Absorbance (600nm) continuous",0.084,22
"Wil_BB66_03","Paenibacillus(2)",3,480,"Absorbance (600nm) continuous",0.084,22
"Wil_BB66_03","Paenibacillus(2)",3,510,"Absorbance (600nm) continuous",0.084,22
"Wil_BB66_03","Paenibacillus(2)",3,540,"Absorbance (600nm) continuous",0.084,22
"Wil_BB66_03","Paenibacillus(2)",3,570,"Absorbance (600nm) continuous",0.084,22
"Wil_BB66_03","Paenibacillus(2)",3,600,"Absorbance (600nm) continuous",0.084,22
"Wil_BB66_03","Paenibacillus(2)",3,630,"Absorbance (600nm) continuous",0.085,22
"Wil_BB66_03","Paenibacillus(2)",3,660,"Absorbance (600nm) continuous",0.084,22
"Wil_BB66_03","Paenibacillus(2)",3,690,"Absorbance (600nm) continuous",0.085,22
"Wil_BB66_03","Paenibacillus(2)",3,720,"Absorbance (600nm) continuous",0.085,22
"Wil_BB66_03","Paenibacillus(2)",3,750,"Absorbance (600nm) continuous",0.085,22
"Wil_BB66_03","Paenibacillus(2)",3,780,"Absorbance (600nm) continuous",0.086,22
"Wil_BB66_03","Paenibacillus(2)",3,810,"Absorbance (600nm) continuous",0.086,22
"Wil_BB66_03","Paenibacillus(2)",3,840,"Absorbance (600nm) continuous",0.087,22
"Wil_BB66_03","Paenibacillus(2)",3,870,"Absorbance (600nm) continuous",0.088,22
"Wil_BB66_03","Paenibacillus(2)",3,900,"Absorbance (600nm) continuous",0.089,22
"Wil_BB66_03","Paenibacillus(2)",3,930,"Absorbance (600nm) continuous",0.09,22
"Wil_BB66_03","Paenibacillus(2)",3,960,"Absorbance (600nm) continuous",0.092,22
"Wil_BB66_03","Paenibacillus(2)",3,990,"Absorbance (600nm) continuous",0.095,22
"Wil_BB66_03","Paenibacillus(2)",3,1020,"Absorbance (600nm) continuous",0.097,22
"Wil_BB66_03","Paenibacillus(2)",3,1050,"Absorbance (600nm) continuous",0.1,22
"Wil_BB66_03","Paenibacillus(2)",3,1080,"Absorbance (600nm) continuous",0.104,22
"Wil_BB66_03","Paenibacillus(2)",3,1110,"Absorbance (600nm) continuous",0.106,22
"Wil_BB66_03","Paenibacillus(2)",4,0,"Absorbance (600nm) continuous",0.089,22
"Wil_BB66_03","Paenibacillus(2)",4,30,"Absorbance (600nm) continuous",0.088,22
"Wil_BB66_03","Paenibacillus(2)",4,60,"Absorbance (600nm) continuous",0.088,22
"Wil_BB66_03","Paenibacillus(2)",4,90,"Absorbance (600nm) continuous",0.088,22
"Wil_BB66_03","Paenibacillus(2)",4,120,"Absorbance (600nm) continuous",0.088,22
"Wil_BB66_03","Paenibacillus(2)",4,150,"Absorbance (600nm) continuous",0.088,22
"Wil_BB66_03","Paenibacillus(2)",4,180,"Absorbance (600nm) continuous",0.088,22
"Wil_BB66_03","Paenibacillus(2)",4,210,"Absorbance (600nm) continuous",0.088,22
"Wil_BB66_03","Paenibacillus(2)",4,240,"Absorbance (600nm) continuous",0.089,22
"Wil_BB66_03","Paenibacillus(2)",4,270,"Absorbance (600nm) continuous",0.089,22
"Wil_BB66_03","Paenibacillus(2)",4,300,"Absorbance (600nm) continuous",0.09,22
"Wil_BB66_03","Paenibacillus(2)",4,330,"Absorbance (600nm) continuous",0.091,22
"Wil_BB66_03","Paenibacillus(2)",4,360,"Absorbance (600nm) continuous",0.092,22
"Wil_BB66_03","Paenibacillus(2)",4,390,"Absorbance (600nm) continuous",0.094,22
"Wil_BB66_03","Paenibacillus(2)",4,420,"Absorbance (600nm) continuous",0.097,22
"Wil_BB66_03","Paenibacillus(2)",4,450,"Absorbance (600nm) continuous",0.1,22
"Wil_BB66_03","Paenibacillus(2)",4,480,"Absorbance (600nm) continuous",0.106,22
"Wil_BB66_03","Paenibacillus(2)",4,510,"Absorbance (600nm) continuous",0.112,22
"Wil_BB66_03","Paenibacillus(2)",4,540,"Absorbance (600nm) continuous",0.118,22
"Wil_BB66_03","Paenibacillus(2)",4,570,"Absorbance (600nm) continuous",0.127,22
"Wil_BB66_03","Paenibacillus(2)",4,600,"Absorbance (600nm) continuous",0.158,22
"Wil_BB66_03","Paenibacillus(2)",4,630,"Absorbance (600nm) continuous",0.17,22
"Wil_BB66_03","Paenibacillus(2)",4,660,"Absorbance (600nm) continuous",0.174,22
"Wil_BB66_03","Paenibacillus(2)",4,690,"Absorbance (600nm) continuous",0.178,22
"Wil_BB66_03","Paenibacillus(2)",4,720,"Absorbance (600nm) continuous",0.181,22
"Wil_BB66_03","Paenibacillus(2)",4,750,"Absorbance (600nm) continuous",0.182,22
"Wil_BB66_03","Paenibacillus(2)",4,780,"Absorbance (600nm) continuous",0.175,22
"Wil_BB66_03","Paenibacillus(2)",4,810,"Absorbance (600nm) continuous",0.172,22
"Wil_BB66_03","Paenibacillus(2)",4,840,"Absorbance (600nm) continuous",0.173,22
"Wil_BB66_03","Paenibacillus(2)",4,870,"Absorbance (600nm) continuous",0.176,22
"Wil_BB66_03","Paenibacillus(2)",4,900,"Absorbance (600nm) continuous",0.178,22
"Wil_BB66_03","Paenibacillus(2)",4,930,"Absorbance (600nm) continuous",0.179,22
"Wil_BB66_03","Paenibacillus(2)",4,960,"Absorbance (600nm) continuous",0.18,22
"Wil_BB66_03","Paenibacillus(2)",4,990,"Absorbance (600nm) continuous",0.182,22
"Wil_BB66_03","Paenibacillus(2)",4,1020,"Absorbance (600nm) continuous",0.183,22
"Wil_BB66_03","Paenibacillus(2)",4,1050,"Absorbance (600nm) continuous",0.185,22
"Wil_BB66_03","Paenibacillus(2)",4,1080,"Absorbance (600nm) continuous",0.185,22
"Wil_BB66_03","Paenibacillus(2)",4,1110,"Absorbance (600nm) continuous",0.185,22
"Wil_SP04_02","Bacillus",1,0,"Absorbance (600nm) continuous",0.082,22
"Wil_SP04_02","Bacillus",1,30,"Absorbance (600nm) continuous",0.083,22
"Wil_SP04_02","Bacillus",1,60,"Absorbance (600nm) continuous",0.083,22
"Wil_SP04_02","Bacillus",1,90,"Absorbance (600nm) continuous",0.083,22
"Wil_SP04_02","Bacillus",1,120,"Absorbance (600nm) continuous",0.083,22
"Wil_SP04_02","Bacillus",1,150,"Absorbance (600nm) continuous",0.084,22
"Wil_SP04_02","Bacillus",1,180,"Absorbance (600nm) continuous",0.083,22
"Wil_SP04_02","Bacillus",1,210,"Absorbance (600nm) continuous",0.084,22
"Wil_SP04_02","Bacillus",1,240,"Absorbance (600nm) continuous",0.084,22
"Wil_SP04_02","Bacillus",1,270,"Absorbance (600nm) continuous",0.084,22
"Wil_SP04_02","Bacillus",1,300,"Absorbance (600nm) continuous",0.084,22
"Wil_SP04_02","Bacillus",1,330,"Absorbance (600nm) continuous",0.085,22
"Wil_SP04_02","Bacillus",1,360,"Absorbance (600nm) continuous",0.085,22
"Wil_SP04_02","Bacillus",1,390,"Absorbance (600nm) continuous",0.087,22
"Wil_SP04_02","Bacillus",1,420,"Absorbance (600nm) continuous",0.088,22
"Wil_SP04_02","Bacillus",1,450,"Absorbance (600nm) continuous",0.09,22
"Wil_SP04_02","Bacillus",1,480,"Absorbance (600nm) continuous",0.092,22
"Wil_SP04_02","Bacillus",1,510,"Absorbance (600nm) continuous",0.095,22
"Wil_SP04_02","Bacillus",1,540,"Absorbance (600nm) continuous",0.099,22
"Wil_SP04_02","Bacillus",1,570,"Absorbance (600nm) continuous",0.104,22
"Wil_SP04_02","Bacillus",1,600,"Absorbance (600nm) continuous",0.11,22
"Wil_SP04_02","Bacillus",1,630,"Absorbance (600nm) continuous",0.119,22
"Wil_SP04_02","Bacillus",1,660,"Absorbance (600nm) continuous",0.125,22
"Wil_SP04_02","Bacillus",1,690,"Absorbance (600nm) continuous",0.141,22
"Wil_SP04_02","Bacillus",1,720,"Absorbance (600nm) continuous",0.157,22
"Wil_SP04_02","Bacillus",1,750,"Absorbance (600nm) continuous",0.153,22
"Wil_SP04_02","Bacillus",1,780,"Absorbance (600nm) continuous",0.158,22
"Wil_SP04_02","Bacillus",1,810,"Absorbance (600nm) continuous",0.164,22
"Wil_SP04_02","Bacillus",1,840,"Absorbance (600nm) continuous",0.165,22
"Wil_SP04_02","Bacillus",1,870,"Absorbance (600nm) continuous",0.167,22
"Wil_SP04_02","Bacillus",1,900,"Absorbance (600nm) continuous",0.168,22
"Wil_SP04_02","Bacillus",1,930,"Absorbance (600nm) continuous",0.169,22
"Wil_SP04_02","Bacillus",1,960,"Absorbance (600nm) continuous",0.17,22
"Wil_SP04_02","Bacillus",1,990,"Absorbance (600nm) continuous",0.17,22
"Wil_SP04_02","Bacillus",1,1020,"Absorbance (600nm) continuous",0.17,22
"Wil_SP04_02","Bacillus",1,1050,"Absorbance (600nm) continuous",0.17,22
"Wil_SP04_02","Bacillus",1,1080,"Absorbance (600nm) continuous",0.17,22
"Wil_SP04_02","Bacillus",1,1110,"Absorbance (600nm) continuous",0.171,22
"Wil_SP04_02","Bacillus",2,0,"Absorbance (600nm) continuous",0.086,22
"Wil_SP04_02","Bacillus",2,30,"Absorbance (600nm) continuous",0.086,22
"Wil_SP04_02","Bacillus",2,60,"Absorbance (600nm) continuous",0.087,22
"Wil_SP04_02","Bacillus",2,90,"Absorbance (600nm) continuous",0.087,22
"Wil_SP04_02","Bacillus",2,120,"Absorbance (600nm) continuous",0.087,22
"Wil_SP04_02","Bacillus",2,150,"Absorbance (600nm) continuous",0.087,22
"Wil_SP04_02","Bacillus",2,180,"Absorbance (600nm) continuous",0.087,22
"Wil_SP04_02","Bacillus",2,210,"Absorbance (600nm) continuous",0.088,22
"Wil_SP04_02","Bacillus",2,240,"Absorbance (600nm) continuous",0.088,22
"Wil_SP04_02","Bacillus",2,270,"Absorbance (600nm) continuous",0.088,22
"Wil_SP04_02","Bacillus",2,300,"Absorbance (600nm) continuous",0.089,22
"Wil_SP04_02","Bacillus",2,330,"Absorbance (600nm) continuous",0.089,22
"Wil_SP04_02","Bacillus",2,360,"Absorbance (600nm) continuous",0.091,22
"Wil_SP04_02","Bacillus",2,390,"Absorbance (600nm) continuous",0.092,22
"Wil_SP04_02","Bacillus",2,420,"Absorbance (600nm) continuous",0.094,22
"Wil_SP04_02","Bacillus",2,450,"Absorbance (600nm) continuous",0.097,22
"Wil_SP04_02","Bacillus",2,480,"Absorbance (600nm) continuous",0.101,22
"Wil_SP04_02","Bacillus",2,510,"Absorbance (600nm) continuous",0.106,22
"Wil_SP04_02","Bacillus",2,540,"Absorbance (600nm) continuous",0.113,22
"Wil_SP04_02","Bacillus",2,570,"Absorbance (600nm) continuous",0.12,22
"Wil_SP04_02","Bacillus",2,600,"Absorbance (600nm) continuous",0.128,22
"Wil_SP04_02","Bacillus",2,630,"Absorbance (600nm) continuous",0.155,22
"Wil_SP04_02","Bacillus",2,660,"Absorbance (600nm) continuous",0.161,22
"Wil_SP04_02","Bacillus",2,690,"Absorbance (600nm) continuous",0.175,22
"Wil_SP04_02","Bacillus",2,720,"Absorbance (600nm) continuous",0.178,22
"Wil_SP04_02","Bacillus",2,750,"Absorbance (600nm) continuous",0.174,22
"Wil_SP04_02","Bacillus",2,780,"Absorbance (600nm) continuous",0.165,22
"Wil_SP04_02","Bacillus",2,810,"Absorbance (600nm) continuous",0.166,22
"Wil_SP04_02","Bacillus",2,840,"Absorbance (600nm) continuous",0.17,22
"Wil_SP04_02","Bacillus",2,870,"Absorbance (600nm) continuous",0.172,22
"Wil_SP04_02","Bacillus",2,900,"Absorbance (600nm) continuous",0.173,22
"Wil_SP04_02","Bacillus",2,930,"Absorbance (600nm) continuous",0.173,22
"Wil_SP04_02","Bacillus",2,960,"Absorbance (600nm) continuous",0.173,22
"Wil_SP04_02","Bacillus",2,990,"Absorbance (600nm) continuous",0.173,22
"Wil_SP04_02","Bacillus",2,1020,"Absorbance (600nm) continuous",0.174,22
"Wil_SP04_02","Bacillus",2,1050,"Absorbance (600nm) continuous",0.174,22
"Wil_SP04_02","Bacillus",2,1080,"Absorbance (600nm) continuous",0.175,22
"Wil_SP04_02","Bacillus",2,1110,"Absorbance (600nm) continuous",0.175,22
"Wil_SP04_02","Bacillus",3,0,"Absorbance (600nm) continuous",0.078,22
"Wil_SP04_02","Bacillus",3,30,"Absorbance (600nm) continuous",0.078,22
"Wil_SP04_02","Bacillus",3,60,"Absorbance (600nm) continuous",0.079,22
"Wil_SP04_02","Bacillus",3,90,"Absorbance (600nm) continuous",0.079,22
"Wil_SP04_02","Bacillus",3,120,"Absorbance (600nm) continuous",0.079,22
"Wil_SP04_02","Bacillus",3,150,"Absorbance (600nm) continuous",0.08,22
"Wil_SP04_02","Bacillus",3,180,"Absorbance (600nm) continuous",0.08,22
"Wil_SP04_02","Bacillus",3,210,"Absorbance (600nm) continuous",0.08,22
"Wil_SP04_02","Bacillus",3,240,"Absorbance (600nm) continuous",0.08,22
"Wil_SP04_02","Bacillus",3,270,"Absorbance (600nm) continuous",0.08,22
"Wil_SP04_02","Bacillus",3,300,"Absorbance (600nm) continuous",0.081,22
"Wil_SP04_02","Bacillus",3,330,"Absorbance (600nm) continuous",0.081,22
"Wil_SP04_02","Bacillus",3,360,"Absorbance (600nm) continuous",0.083,22
"Wil_SP04_02","Bacillus",3,390,"Absorbance (600nm) continuous",0.085,22
"Wil_SP04_02","Bacillus",3,420,"Absorbance (600nm) continuous",0.086,22
"Wil_SP04_02","Bacillus",3,450,"Absorbance (600nm) continuous",0.09,22
"Wil_SP04_02","Bacillus",3,480,"Absorbance (600nm) continuous",0.092,22
"Wil_SP04_02","Bacillus",3,510,"Absorbance (600nm) continuous",0.097,22
"Wil_SP04_02","Bacillus",3,540,"Absorbance (600nm) continuous",0.105,22
"Wil_SP04_02","Bacillus",3,570,"Absorbance (600nm) continuous",0.111,22
"Wil_SP04_02","Bacillus",3,600,"Absorbance (600nm) continuous",0.12,22
"Wil_SP04_02","Bacillus",3,630,"Absorbance (600nm) continuous",0.143,22
"Wil_SP04_02","Bacillus",3,660,"Absorbance (600nm) continuous",0.151,22
"Wil_SP04_02","Bacillus",3,690,"Absorbance (600nm) continuous",0.165,22
"Wil_SP04_02","Bacillus",3,720,"Absorbance (600nm) continuous",0.171,22
"Wil_SP04_02","Bacillus",3,750,"Absorbance (600nm) continuous",0.168,22
"Wil_SP04_02","Bacillus",3,780,"Absorbance (600nm) continuous",0.159,22
"Wil_SP04_02","Bacillus",3,810,"Absorbance (600nm) continuous",0.158,22
"Wil_SP04_02","Bacillus",3,840,"Absorbance (600nm) continuous",0.163,22
"Wil_SP04_02","Bacillus",3,870,"Absorbance (600nm) continuous",0.167,22
"Wil_SP04_02","Bacillus",3,900,"Absorbance (600nm) continuous",0.17,22
"Wil_SP04_02","Bacillus",3,930,"Absorbance (600nm) continuous",0.171,22
"Wil_SP04_02","Bacillus",3,960,"Absorbance (600nm) continuous",0.17,22
"Wil_SP04_02","Bacillus",3,990,"Absorbance (600nm) continuous",0.17,22
"Wil_SP04_02","Bacillus",3,1020,"Absorbance (600nm) continuous",0.171,22
"Wil_SP04_02","Bacillus",3,1050,"Absorbance (600nm) continuous",0.171,22
"Wil_SP04_02","Bacillus",3,1080,"Absorbance (600nm) continuous",0.172,22
"Wil_SP04_02","Bacillus",3,1110,"Absorbance (600nm) continuous",0.171,22
"Wil_SP04_02","Bacillus",4,0,"Absorbance (600nm) continuous",0.082,22
"Wil_SP04_02","Bacillus",4,30,"Absorbance (600nm) continuous",0.082,22
"Wil_SP04_02","Bacillus",4,60,"Absorbance (600nm) continuous",0.083,22
"Wil_SP04_02","Bacillus",4,90,"Absorbance (600nm) continuous",0.083,22
"Wil_SP04_02","Bacillus",4,120,"Absorbance (600nm) continuous",0.083,22
"Wil_SP04_02","Bacillus",4,150,"Absorbance (600nm) continuous",0.084,22
"Wil_SP04_02","Bacillus",4,180,"Absorbance (600nm) continuous",0.084,22
"Wil_SP04_02","Bacillus",4,210,"Absorbance (600nm) continuous",0.084,22
"Wil_SP04_02","Bacillus",4,240,"Absorbance (600nm) continuous",0.084,22
"Wil_SP04_02","Bacillus",4,270,"Absorbance (600nm) continuous",0.084,22
"Wil_SP04_02","Bacillus",4,300,"Absorbance (600nm) continuous",0.085,22
"Wil_SP04_02","Bacillus",4,330,"Absorbance (600nm) continuous",0.086,22
"Wil_SP04_02","Bacillus",4,360,"Absorbance (600nm) continuous",0.088,22
"Wil_SP04_02","Bacillus",4,390,"Absorbance (600nm) continuous",0.09,22
"Wil_SP04_02","Bacillus",4,420,"Absorbance (600nm) continuous",0.092,22
"Wil_SP04_02","Bacillus",4,450,"Absorbance (600nm) continuous",0.095,22
"Wil_SP04_02","Bacillus",4,480,"Absorbance (600nm) continuous",0.101,22
"Wil_SP04_02","Bacillus",4,510,"Absorbance (600nm) continuous",0.108,22
"Wil_SP04_02","Bacillus",4,540,"Absorbance (600nm) continuous",0.114,22
