published_data.originalid,published_data.originaltraitname,published_data.originaltraitdef,published_data.standardisedtraitname,published_data.standardisedtraitdef,published_data.originaltraitvalue,published_data.originaltraitunit,published_data.originalerrorpos,published_data.originalerrorneg,published_data.originalerrorunit,published_data.standardisedtraitvalue,published_data.standardisedtraitunit,published_data.standardisederrorpos,published_data.standardisederrorneg,published_data.standardisederrorunit,published_data.replicates,published_data.habitat,published_data.labfield,published_data.arenavalue,published_data.arenaunit,published_data.arenavaluesi,published_data.arenaunitsi,published_data.ambienttemp,published_data.ambienttempmethod,published_data.ambienttempunit,published_data.ambientlight,published_data.ambientlightunit,published_data.secondstressor,published_data.secondstressordef,published_data.secondstressorvalue,published_data.secondstressorunit,published_data.timestart,published_data.timeend,published_data.totalobstimevalue,published_data.totalobstimeunit,published_data.totalobstimevaluesi,published_data.totalobstimeunitsi,published_data.totalobstimenotes,published_data.resrepvalue,published_data.resrepunit,published_data.resrepvaluesi,published_data.resrepunitsi,published_data.locationtext,published_data.locationtype,published_data.originallocationdate,published_data.locationdate,published_data.locationdateprecision,published_data.coordinatetype,published_data.latitude,published_data.longitude,published_data.interactor1,published_data.interactor1common,published_data.interactor1wholepart,published_data.interactor1wholeparttype,published_data.interactor1number,published_data.interactor1kingdom,published_data.interactor1phylum,published_data.interactor1class,published_data.interactor1order,published_data.interactor1family,published_data.interactor1genus,published_data.interactor1species,published_data.interactor1stage,published_data.interactor1temp,published_data.interactor1tempunit,published_data.interactor1tempmethod,published_data.interactor1growthtemp,published_data.interactor1growthtempunit,published_data.interactor1growthdur,published_data.interactor1growthdurunit,published_data.interactor1growthtype,published_data.interactor1acc,published_data.interactor1acctemp,published_data.interactor1acctempnotes,published_data.interactor1acctime,published_data.interactor1acctimenotes,published_data.interactor1acctimeunit,published_data.interactor1origtemp,published_data.interactor1origtempnotes,published_data.interactor1origtime,published_data.interactor1origtimenotes,published_data.interactor1origtimeunit,published_data.interactor1equilibtimevalue,published_data.interactor1equilibtimeunit,published_data.interactor1size,published_data.interactor1sizeunit,published_data.interactor1sizetype,published_data.interactor1sizesi,published_data.interactor1sizeunitsi,published_data.interactor1denvalue,published_data.interactor1denunit,published_data.interactor1dentypesi,published_data.interactor1denvaluesi,published_data.interactor1denunitsi,published_data.interactor1massvaluesi,published_data.interactor1massunitsi,published_data.interactor2,published_data.interactor2common,published_data.interactor2kingdom,published_data.interactor2phylum,published_data.interactor2class,published_data.interactor2order,published_data.interactor2family,published_data.interactor2genus,published_data.interactor2species,published_data.interactor2stage,published_data.interactor2temp,published_data.interactor2tempunit,published_data.interactor2tempmethod,published_data.interactor2growthtemp,published_data.interactor2growthtempunit,published_data.interactor2growthdur,published_data.interactor2growthdurunit,published_data.interactor2growthtype,published_data.interactor2acc,published_data.interactor2acctemp,published_data.interactor2acctempnotes,published_data.interactor2acctime,published_data.interactor2acctimenotes,published_data.interactor2acctimeunit,published_data.interactor2origtemp,published_data.interactor2origtempnotes,published_data.interactor2origtime,published_data.interactor2origtimenotes,published_data.interactor2origtimeunit,published_data.interactor2equilibtimevalue,published_data.interactor2equilibtimeunit,published_data.interactor2size,published_data.interactor2sizeunit,published_data.interactor2sizetype,published_data.interactor2sizesi,published_data.interactor2sizeunitsi,published_data.interactor2denvalue,published_data.interactor2denunit,published_data.interactor2dentypesi,published_data.interactor2denvaluesi,published_data.interactor2denunitsi,published_data.interactor2massvaluesi,published_data.interactor2massunitsi,published_data.physicalprocess,published_data.physicalprocess_1,published_data.physicalprocess_2,published_data.figuretable,published_data.citation,published_data.doi,published_data.submittedby,published_data.contributoremail,published_data.notes
MTD4220,o2 evolution,missing,gross photosynthesis,,265.461,micromol (mg chl)^-1 h^-1,,,,7.373917E-8,mol Kg(Chl)^-1 s^-1,,,,3,marine,lab,1.5,centimetre (intrenal diametre),,,,,,160,micromol m^-2 s^-1,,,,,,,,,,,,,,,,"mombolo lake, chad",organism,,,0,Google earth,13.819235,14.493026,Spirulina platensis,algae,,,,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,NA,Spirulina,platensis,,20.16,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 1,"Torzillo, G. & Vonshak, A. (1994). Effect of light and temperature on the photosynthetic activity of the cynobacterium Spiulina platensis. Biomass and Bioenergy, 6(5), pp. 399-403.",,Sheryl,null@null.invalid,
MTD4220,o2 evolution,missing,gross photosynthesis,,323.175,micromol (mg chl)^-1 h^-1,,,,8.977083E-8,mol Kg(Chl)^-1 s^-1,,,,3,marine,lab,1.5,centimetre (intrenal diametre),,,,,,160,micromol m^-2 s^-1,,,,,,,,,,,,,,,,"mombolo lake, chad",organism,,,0,Google earth,13.819235,14.493026,Spirulina platensis,algae,,,,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,NA,Spirulina,platensis,,24.889,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 1,"Torzillo, G. & Vonshak, A. (1994). Effect of light and temperature on the photosynthetic activity of the cynobacterium Spiulina platensis. Biomass and Bioenergy, 6(5), pp. 399-403.",,Sheryl,null@null.invalid,
MTD4220,o2 evolution,missing,gross photosynthesis,,384.173,micromol (mg chl)^-1 h^-1,,,,1.067147E-7,mol Kg(Chl)^-1 s^-1,,,,3,marine,lab,1.5,centimetre (intrenal diametre),,,,,,160,micromol m^-2 s^-1,,,,,,,,,,,,,,,,"mombolo lake, chad",organism,,,0,Google earth,13.819235,14.493026,Spirulina platensis,algae,,,,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,NA,Spirulina,platensis,,30.066,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 1,"Torzillo, G. & Vonshak, A. (1994). Effect of light and temperature on the photosynthetic activity of the cynobacterium Spiulina platensis. Biomass and Bioenergy, 6(5), pp. 399-403.",,Sheryl,null@null.invalid,
MTD4220,o2 evolution,missing,gross photosynthesis,,398.941,micromol (mg chl)^-1 h^-1,,,,1.108169E-7,mol Kg(Chl)^-1 s^-1,,,,3,marine,lab,1.5,centimetre (intrenal diametre),,,,,,160,micromol m^-2 s^-1,,,,,,,,,,,,,,,,"mombolo lake, chad",organism,,,0,Google earth,13.819235,14.493026,Spirulina platensis,algae,,,,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,NA,Spirulina,platensis,,35.218,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 1,"Torzillo, G. & Vonshak, A. (1994). Effect of light and temperature on the photosynthetic activity of the cynobacterium Spiulina platensis. Biomass and Bioenergy, 6(5), pp. 399-403.",,Sheryl,null@null.invalid,
MTD4220,o2 evolution,missing,gross photosynthesis,,348.779,micromol (mg chl)^-1 h^-1,,,,9.688306E-8,mol Kg(Chl)^-1 s^-1,,,,3,marine,lab,1.5,centimetre (intrenal diametre),,,,,,160,micromol m^-2 s^-1,,,,,,,,,,,,,,,,"mombolo lake, chad",organism,,,0,Google earth,13.819235,14.493026,Spirulina platensis,algae,,,,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,NA,Spirulina,platensis,,40.016,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 1,"Torzillo, G. & Vonshak, A. (1994). Effect of light and temperature on the photosynthetic activity of the cynobacterium Spiulina platensis. Biomass and Bioenergy, 6(5), pp. 399-403.",,Sheryl,null@null.invalid,
MTD4220,o2 evolution,missing,gross photosynthesis,,295.799,micromol (mg chl)^-1 h^-1,,,,8.216639E-8,mol Kg(Chl)^-1 s^-1,,,,3,marine,lab,1.5,centimetre (intrenal diametre),,,,,,160,micromol m^-2 s^-1,,,,,,,,,,,,,,,,"mombolo lake, chad",organism,,,0,Google earth,13.819235,14.493026,Spirulina platensis,algae,,,,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,NA,Spirulina,platensis,,45.261,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 1,"Torzillo, G. & Vonshak, A. (1994). Effect of light and temperature on the photosynthetic activity of the cynobacterium Spiulina platensis. Biomass and Bioenergy, 6(5), pp. 399-403.",,Sheryl,null@null.invalid,
MTD4220,o2 evolution,missing,gross photosynthesis,,85.078,micromol (mg chl)^-1 h^-1,,,,2.363278E-8,mol Kg(Chl)^-1 s^-1,,,,3,marine,lab,1.5,centimetre (intrenal diametre),,,,,,160,micromol m^-2 s^-1,,,,,,,,,,,,,,,,"mombolo lake, chad",organism,,,0,Google earth,13.819235,14.493026,Spirulina platensis,algae,,,,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,NA,Spirulina,platensis,,50.282,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 1,"Torzillo, G. & Vonshak, A. (1994). Effect of light and temperature on the photosynthetic activity of the cynobacterium Spiulina platensis. Biomass and Bioenergy, 6(5), pp. 399-403.",,Sheryl,null@null.invalid,
MTD3383,respiratory activity,missing,respiration rate,,19.84144,micromol o2 mg(Chl)^-1 h^-1,,,,3.768591E-7,mol o2 Kg(Chl)^-1 s^-1,,,,3,freshwater,lab,,,,,,,,,,,,,,,,,,,,,,,,,"Wilmington, DE, Usa",organism,,,0,Gazetteer,39.739072,-75.539788,,cyanobacteria,,,,Bacteria,Cyanobacteria,NA,NA,NA,NA,NA,,14.93432,celsius,inferred (ambient),,,,,,,,,,,,25,,60,,minute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 6,"Tasaka, Y., Gombos, Z., Nishiyama, Y., Mohanty, P., Ohba, T., Ohki, K. & Murata, N. (1996). Targeted mutagenesis of acyl-lipid desaturases in Synechocystis: evidence for the important roles of polyunsaturated membrane lipids in growth, respiration and photosynthesis. The EMBO journal, 15, 6416-6425.",,Richard,null@null.invalid,wild type cells
MTD3383,respiratory activity,missing,respiration rate,,33.35025,micromol o2 mg(Chl)^-1 h^-1,,,,0.009263958,mol o2 Kg(Chl)^-1 s^-1,,,,3,freshwater,lab,,,,,,,,,,,,,,,,,,,,,,,,,"Wilmington, DE, Usa",organism,,,0,Gazetteer,39.739072,-75.539788,,cyanobacteria,,,,Bacteria,Cyanobacteria,NA,NA,NA,NA,NA,,19.93977,celsius,inferred (ambient),,,,,,,,,,,,25,,60,,minute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 6,"Tasaka, Y., Gombos, Z., Nishiyama, Y., Mohanty, P., Ohba, T., Ohki, K. & Murata, N. (1996). Targeted mutagenesis of acyl-lipid desaturases in Synechocystis: evidence for the important roles of polyunsaturated membrane lipids in growth, respiration and photosynthesis. The EMBO journal, 15, 6416-6425.",,Richard,null@null.invalid,wild type cells
MTD3383,respiratory activity,missing,respiration rate,,53.70507,micromol o2 mg(Chl)^-1 h^-1,,,,0.01491807,mol o2 Kg(Chl)^-1 s^-1,,,,3,freshwater,lab,,,,,,,,,,,,,,,,,,,,,,,,,"Wilmington, DE, Usa",organism,,,0,Gazetteer,39.739072,-75.539788,,cyanobacteria,,,,Bacteria,Cyanobacteria,NA,NA,NA,NA,NA,,24.94115,celsius,inferred (ambient),,,,,,,,,,,,25,,60,,minute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 6,"Tasaka, Y., Gombos, Z., Nishiyama, Y., Mohanty, P., Ohba, T., Ohki, K. & Murata, N. (1996). Targeted mutagenesis of acyl-lipid desaturases in Synechocystis: evidence for the important roles of polyunsaturated membrane lipids in growth, respiration and photosynthesis. The EMBO journal, 15, 6416-6425.",,Richard,null@null.invalid,wild type cells
MTD3383,respiratory activity,missing,respiration rate,,89.21825,micromol o2 mg(Chl)^-1 h^-1,,,,0.02478285,mol o2 Kg(Chl)^-1 s^-1,,,,3,freshwater,lab,,,,,,,,,,,,,,,,,,,,,,,,,"Wilmington, DE, Usa",organism,,,0,Gazetteer,39.739072,-75.539788,,cyanobacteria,,,,Bacteria,Cyanobacteria,NA,NA,NA,NA,NA,,29.87962,celsius,inferred (ambient),,,,,,,,,,,,25,,60,,minute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 6,"Tasaka, Y., Gombos, Z., Nishiyama, Y., Mohanty, P., Ohba, T., Ohki, K. & Murata, N. (1996). Targeted mutagenesis of acyl-lipid desaturases in Synechocystis: evidence for the important roles of polyunsaturated membrane lipids in growth, respiration and photosynthesis. The EMBO journal, 15, 6416-6425.",,Richard,null@null.invalid,wild type cells
MTD3383,respiratory activity,missing,respiration rate,,104.6831,micromol o2 mg(Chl)^-1 h^-1,,,,0.02907863,mol o2 Kg(Chl)^-1 s^-1,,,,3,freshwater,lab,,,,,,,,,,,,,,,,,,,,,,,,,"Wilmington, DE, Usa",organism,,,0,Gazetteer,39.739072,-75.539788,,cyanobacteria,,,,Bacteria,Cyanobacteria,NA,NA,NA,NA,NA,,34.8839,celsius,inferred (ambient),,,,,,,,,,,,25,,60,,minute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 6,"Tasaka, Y., Gombos, Z., Nishiyama, Y., Mohanty, P., Ohba, T., Ohki, K. & Murata, N. (1996). Targeted mutagenesis of acyl-lipid desaturases in Synechocystis: evidence for the important roles of polyunsaturated membrane lipids in growth, respiration and photosynthesis. The EMBO journal, 15, 6416-6425.",,Richard,null@null.invalid,wild type cells
MTD3384,respiratory activity,missing,respiration rate,,15.19527,micromol o2 mg(Chl)^-1 h^-1,,,,3.442916E-7,mol o2 Kg(Chl)^-1 s^-1,,,,3,freshwater,lab,,,,,,,,,,,,,,,,,,,,,,,,,"Wilmington, DE, Usa",organism,,,0,Gazetteer,39.739072,-75.539788,,cyanobacteria,,,,Bacteria,Cyanobacteria,NA,NA,NA,NA,NA,,14.88317,celsius,inferred (ambient),,,,,,,,,,,,25,,60,,minute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 6,"Tasaka, Y., Gombos, Z., Nishiyama, Y., Mohanty, P., Ohba, T., Ohki, K. & Murata, N. (1996). Targeted mutagenesis of acyl-lipid desaturases in Synechocystis: evidence for the important roles of polyunsaturated membrane lipids in growth, respiration and photosynthesis. The EMBO journal, 15, 6416-6425.",,Richard,null@null.invalid,desA^-/desD^- cells
MTD3384,respiratory activity,missing,respiration rate,,24.79273,micromol o2 mg(Chl)^-1 h^-1,,,,0.006886871,mol o2 Kg(Chl)^-1 s^-1,,,,3,freshwater,lab,,,,,,,,,,,,,,,,,,,,,,,,,"Wilmington, DE, Usa",organism,,,0,Gazetteer,39.739072,-75.539788,,cyanobacteria,,,,Bacteria,Cyanobacteria,NA,NA,NA,NA,NA,,19.94486,celsius,inferred (ambient),,,,,,,,,,,,25,,60,,minute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 6,"Tasaka, Y., Gombos, Z., Nishiyama, Y., Mohanty, P., Ohba, T., Ohki, K. & Murata, N. (1996). Targeted mutagenesis of acyl-lipid desaturases in Synechocystis: evidence for the important roles of polyunsaturated membrane lipids in growth, respiration and photosynthesis. The EMBO journal, 15, 6416-6425.",,Richard,null@null.invalid,desA^-/desD^- cells
MTD3384,respiratory activity,missing,respiration rate,,51.26007,micromol o2 mg(Chl)^-1 h^-1,,,,0.01423891,mol o2 Kg(Chl)^-1 s^-1,,,,3,freshwater,lab,,,,,,,,,,,,,,,,,,,,,,,,,"Wilmington, DE, Usa",organism,,,0,Gazetteer,39.739072,-75.539788,,cyanobacteria,,,,Bacteria,Cyanobacteria,NA,NA,NA,NA,NA,,24.9426,celsius,inferred (ambient),,,,,,,,,,,,25,,60,,minute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 6,"Tasaka, Y., Gombos, Z., Nishiyama, Y., Mohanty, P., Ohba, T., Ohki, K. & Murata, N. (1996). Targeted mutagenesis of acyl-lipid desaturases in Synechocystis: evidence for the important roles of polyunsaturated membrane lipids in growth, respiration and photosynthesis. The EMBO journal, 15, 6416-6425.",,Richard,null@null.invalid,desA^-/desD^- cells
MTD3384,respiratory activity,missing,respiration rate,,82.61741,micromol o2 mg(Chl)^-1 h^-1,,,,0.02294928,mol o2 Kg(Chl)^-1 s^-1,,,,3,freshwater,lab,,,,,,,,,,,,,,,,,,,,,,,,,"Wilmington, DE, Usa",organism,,,0,Gazetteer,39.739072,-75.539788,,cyanobacteria,,,,Bacteria,Cyanobacteria,NA,NA,NA,NA,NA,,29.93745,celsius,inferred (ambient),,,,,,,,,,,,25,,60,,minute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 6,"Tasaka, Y., Gombos, Z., Nishiyama, Y., Mohanty, P., Ohba, T., Ohki, K. & Murata, N. (1996). Targeted mutagenesis of acyl-lipid desaturases in Synechocystis: evidence for the important roles of polyunsaturated membrane lipids in growth, respiration and photosynthesis. The EMBO journal, 15, 6416-6425.",,Richard,null@null.invalid,desA^-/desD^- cells
MTD3384,respiratory activity,missing,respiration rate,,95.63656,micromol o2 mg(Chl)^-1 h^-1,,,,0.02656571,mol o2 Kg(Chl)^-1 s^-1,,,,3,freshwater,lab,,,,,,,,,,,,,,,,,,,,,,,,,"Wilmington, DE, Usa",organism,,,0,Gazetteer,39.739072,-75.539788,,cyanobacteria,,,,Bacteria,Cyanobacteria,NA,NA,NA,NA,NA,,34.88928,celsius,inferred (ambient),,,,,,,,,,,,25,,60,,minute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fig 6,"Tasaka, Y., Gombos, Z., Nishiyama, Y., Mohanty, P., Ohba, T., Ohki, K. & Murata, N. (1996). Targeted mutagenesis of acyl-lipid desaturases in Synechocystis: evidence for the important roles of polyunsaturated membrane lipids in growth, respiration and photosynthesis. The EMBO journal, 15, 6416-6425.",,Richard,null@null.invalid,desA^-/desD^- cells
MTD3151,respiration,missing,respiration rate,,0.1841273,micromol m^-2 s^-1,,,,0.000002489598,mol m^-2 s^-1,,,,5,terrestrial,lab,,,,,,,,1000,micromol m^-2 s^-1,,,,,,,,,,,,,,,,"moab, utah, usa",organism,,,0,Gazetteer,38.573315,-109.54984,Collema tenax,,,,,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Collemataceae,Collema,tenax,,2.165649,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,"Lange, O. L., Belnap, J., & Reichenberger, H. (1998). Photosynthesis of the cyanobacterial soil-crust lichen Collema tenax from arid lands in southern Utah, USA: role of water content on light and temperature responses of CO2 exchange. Functional Ecology, 12(2), 195_202.",http://dx.doi.org/10.1046/j.1365-2435.1998.00192.x,Richard,null@null.invalid,
MTD3151,respiration,missing,respiration rate,,0.4617929,micromol m^-2 s^-1,,,,4.61793E-7,mol m^-2 s^-1,,,,5,terrestrial,lab,,,,,,,,1000,micromol m^-2 s^-1,,,,,,,,,,,,,,,,"moab, utah, usa",organism,,,0,Gazetteer,38.573315,-109.54984,Collema tenax,,,,,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Collemataceae,Collema,tenax,,10.12811,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,"Lange, O. L., Belnap, J., & Reichenberger, H. (1998). Photosynthesis of the cyanobacterial soil-crust lichen Collema tenax from arid lands in southern Utah, USA: role of water content on light and temperature responses of CO2 exchange. Functional Ecology, 12(2), 195_202.",http://dx.doi.org/10.1046/j.1365-2435.1998.00192.x,Richard,null@null.invalid,
MTD3151,respiration,missing,respiration rate,,0.8462037,micromol m^-2 s^-1,,,,8.462037E-7,mol m^-2 s^-1,,,,5,terrestrial,lab,,,,,,,,1000,micromol m^-2 s^-1,,,,,,,,,,,,,,,,"moab, utah, usa",organism,,,0,Gazetteer,38.573315,-109.54984,Collema tenax,,,,,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Collemataceae,Collema,tenax,,17.14565,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,"Lange, O. L., Belnap, J., & Reichenberger, H. (1998). Photosynthesis of the cyanobacterial soil-crust lichen Collema tenax from arid lands in southern Utah, USA: role of water content on light and temperature responses of CO2 exchange. Functional Ecology, 12(2), 195_202.",http://dx.doi.org/10.1046/j.1365-2435.1998.00192.x,Richard,null@null.invalid,
MTD3151,respiration,missing,respiration rate,,1.43,micromol m^-2 s^-1,,,,0.00000143,mol m^-2 s^-1,,,,5,terrestrial,lab,,,,,,,,1000,micromol m^-2 s^-1,,,,,,,,,,,,,,,,"moab, utah, usa",organism,,,0,Gazetteer,38.573315,-109.54984,Collema tenax,,,,,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Collemataceae,Collema,tenax,,26.15194,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,"Lange, O. L., Belnap, J., & Reichenberger, H. (1998). Photosynthesis of the cyanobacterial soil-crust lichen Collema tenax from arid lands in southern Utah, USA: role of water content on light and temperature responses of CO2 exchange. Functional Ecology, 12(2), 195_202.",http://dx.doi.org/10.1046/j.1365-2435.1998.00192.x,Richard,null@null.invalid,
MTD3151,respiration,missing,respiration rate,,1.769116,micromol m^-2 s^-1,,,,0.000001769116,mol m^-2 s^-1,,,,5,terrestrial,lab,,,,,,,,1000,micromol m^-2 s^-1,,,,,,,,,,,,,,,,"moab, utah, usa",organism,,,0,Gazetteer,38.573315,-109.54984,Collema tenax,,,,,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Collemataceae,Collema,tenax,,35.05691,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,"Lange, O. L., Belnap, J., & Reichenberger, H. (1998). Photosynthesis of the cyanobacterial soil-crust lichen Collema tenax from arid lands in southern Utah, USA: role of water content on light and temperature responses of CO2 exchange. Functional Ecology, 12(2), 195_202.",http://dx.doi.org/10.1046/j.1365-2435.1998.00192.x,Richard,null@null.invalid,
MTD3151,respiration,missing,respiration rate,,2.060566,micromol m^-2 s^-1,,,,0.000002060566,mol m^-2 s^-1,,,,5,terrestrial,lab,,,,,,,,1000,micromol m^-2 s^-1,,,,,,,,,,,,,,,,"moab, utah, usa",organism,,,0,Gazetteer,38.573315,-109.54984,Collema tenax,,,,,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Collemataceae,Collema,tenax,,38.09256,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,"Lange, O. L., Belnap, J., & Reichenberger, H. (1998). Photosynthesis of the cyanobacterial soil-crust lichen Collema tenax from arid lands in southern Utah, USA: role of water content on light and temperature responses of CO2 exchange. Functional Ecology, 12(2), 195_202.",http://dx.doi.org/10.1046/j.1365-2435.1998.00192.x,Richard,null@null.invalid,
MTD3151,respiration,missing,respiration rate,,2.489598,micromol m^-2 s^-1,,,,0.000002489598,mol m^-2 s^-1,,,,5,terrestrial,lab,,,,,,,,1000,micromol m^-2 s^-1,,,,,,,,,,,,,,,,"moab, utah, usa",organism,,,0,Gazetteer,38.573315,-109.54984,Collema tenax,,,,,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Collemataceae,Collema,tenax,,41.0214,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,"Lange, O. L., Belnap, J., & Reichenberger, H. (1998). Photosynthesis of the cyanobacterial soil-crust lichen Collema tenax from arid lands in southern Utah, USA: role of water content on light and temperature responses of CO2 exchange. Functional Ecology, 12(2), 195_202.",http://dx.doi.org/10.1046/j.1365-2435.1998.00192.x,Richard,null@null.invalid,
MTD3153,respiration,missing,respiration rate,,0.4287436,micromol m^-2 s^-1,,,,0.00000452141,mol m^-2 s^-1,,,,5,terrestrial,lab,,,,,,,,1000,micromol m^-2 s^-1,,,,,,,,,,,,,,,,"moab, utah, usa",organism,,,0,Gazetteer,38.573315,-109.54984,Psora cerebriformis,,,,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Psoraceae,Psora,cerebriformis,,2.057311,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,"Lange, O. L., Belnap, J., & Reichenberger, H. (1998). Photosynthesis of the cyanobacterial soil-crust lichen Collema tenax from arid lands in southern Utah, USA: role of water content on light and temperature responses of CO2 exchange. Functional Ecology, 12(2), 195_202.",http://dx.doi.org/10.1046/j.1365-2435.1998.00192.x,Richard,null@null.invalid,
MTD3153,respiration,missing,respiration rate,,0.6896121,micromol m^-2 s^-1,,,,6.896121E-7,mol m^-2 s^-1,,,,5,terrestrial,lab,,,,,,,,1000,micromol m^-2 s^-1,,,,,,,,,,,,,,,,"moab, utah, usa",organism,,,0,Gazetteer,38.573315,-109.54984,Psora cerebriformis,,,,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Psoraceae,Psora,cerebriformis,,5.093394,celsius,inferred (ambient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,"Lange, O. L., Belnap, J., & Reichenberger, H. (1998). Photosynthesis of the cyanobacterial soil-crust lichen Collema tenax from arid lands in southern Utah, USA: role of water content on light and temperature responses of CO2 exchange. Functional Ecology, 12(2), 195_202.",http://dx.doi.org/10.1046/j.1365-2435.1998.00192.x,Richard,null@null.invalid,
