"X"	"Time"	"PopBio"	"Temp"	"Time_units"	"PopBio_units"	"Species"	"Medium"	"Rep"	"Citation"	"ID"	"logPopBio"
"830"	830	143.187066974596	0.286509622786759	15	"Hours"	"OD_595"	"Pseudomonas.fluorescens.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	30	-0.542860787124135
"831"	831	120.092378752887	0.283227097767513	15	"Hours"	"OD_595"	"Pseudomonas.fluorescens.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	30	-0.547865197846982
"832"	832	96.0739030023095	0.255919938414165	15	"Hours"	"OD_595"	"Pseudomonas.fluorescens.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	30	-0.591895877434701
"833"	833	72.0554272517319	0.215279445727482	15	"Hours"	"OD_595"	"Pseudomonas.fluorescens.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	30	-0.666997433405794
"834"	834	48.0369515011547	0.179972286374134	15	"Hours"	"OD_595"	"Pseudomonas.fluorescens.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	30	-0.744794366015758
"835"	835	23.0946882217089	0.0753071593533483	15	"Hours"	"OD_595"	"Pseudomonas.fluorescens.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	30	-1.12316373402704
"836"	836	11.0854503464203	0.040320246343341	15	"Hours"	"OD_595"	"Pseudomonas.fluorescens.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	30	-1.39447682315909
"837"	837	5.54272517321021	0.024172440338722	15	"Hours"	"OD_595"	"Pseudomonas.fluorescens.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	30	-1.61667950299981
"838"	838	0.923787528868274	0.00804926866820632	15	"Hours"	"OD_595"	"Pseudomonas.fluorescens.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	30	-2.09424357650054
"839"	839	480.369515011547	0.162167821401078	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	31	-0.790035317661042
"840"	840	455.427251732101	0.172169361046959	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	31	-0.764044132279298
"841"	841	432.332563510392	0.174220169361047	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	31	-0.758901568414756
"842"	842	407.390300230947	0.181555042340262	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	31	-0.74099168489407
"843"	843	384.295612009238	0.186272517321016	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	31	-0.729851216259291
"844"	844	360.27713625866	0.204298691301001	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	31	-0.689734415367426
"845"	845	335.334872979215	0.208966897613549	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	31	-0.679922504905104
"846"	846	312.240184757506	0.205684372594303	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	31	-0.686798703705763
"847"	847	288.221709006928	0.215710546574288	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	31	-0.666128620743336
"848"	848	264.203233256351	0.212403387220939	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	31	-0.672838561791919
"849"	849	240.184757505774	0.190429561200924	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	31	-0.720265633315418
"850"	850	216.166281755197	0.200455735180908	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	31	-0.697981513762227
"851"	851	192.147806004619	0.199815242494226	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	31	-0.699371385586312
"852"	852	168.129330254042	0.204508083140878	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	31	-0.689289521915301
"853"	853	143.187066974596	0.235842956120092	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	31	-0.627377090221153
"854"	854	120.092378752887	0.24589376443418	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	31	-0.609252484299768
"855"	855	95.1501154734411	0.247895304080061	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	31	-0.605731700063293
"856"	856	72.055427251732	0.236612779060816	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	31	-0.62596180355541
"857"	857	47.1131639722863	0.198614318706697	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	31	-0.701989445109799
"858"	858	23.0946882217088	0.107307159353348	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	31	-0.969371301669387
"859"	859	8.31408775981527	0.0749130100076982	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	31	-1.12544275260899
"860"	860	-1.13686837721616e-13	0.00802463433410305	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.1"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	31	-2.09557474836851
"861"	861	480.369515011547	0.0955011547344111	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	32	-1.01999137719373
"862"	862	456.35103926097	0.0975273287143956	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	32	-1.01087367100092
"863"	863	432.332563510393	0.0995535026943803	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	32	-1.00194345513351
"864"	864	407.390300230947	0.0962217090069284	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	32	-1.01672693380129
"865"	865	384.295612009238	0.100939183987683	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	32	-0.995940210510584
"866"	866	360.27713625866	0.105632024634334	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	32	-0.976204396068409
"867"	867	335.334872979215	0.120966897613549	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	32	-0.917333457374486
"868"	868	312.240184757506	0.12835103926097	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	32	-0.891600610487067
"869"	869	288.221709006928	0.141043879907621	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	32	-0.850645753748343
"870"	870	264.203233256351	0.148403387220939	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	32	-0.828556186425087
"871"	871	239.260969976905	0.158404926866821	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	32	-0.800231314679623
"872"	872	216.166281755196	0.171122401847575	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	32	-0.766693132703548
"873"	873	191.22401847575	0.175790608160123	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	32	-0.755004331385056
"874"	874	168.129330254042	0.185841416474211	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	32	-0.73085749302385
"875"	875	144.110854503464	0.219867590454196	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	32	-0.657838783027729
"876"	876	120.092378752887	0.224560431100847	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	32	-0.64866676663413
"877"	877	96.0739030023097	0.226586605080831	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	32	-0.644765767515104
"878"	878	72.9792147806005	0.193970746728252	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	32	-0.712263762298912
"879"	879	48.9607390300231	0.17733025404157	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	32	-0.75121716376502
"880"	880	23.0946882217089	0.101973826020015	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	32	-0.991511285824197
"881"	881	9.23787528868354	0.0776043110084679	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	32	-1.1101141525152
"882"	882	7.39030023094688	0.066888375673595	15	"Hours"	"OD_595"	"Acinetobacter.clacoaceticus.2"	"TSB"	1	"Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080."	32	-1.17464935038553
